repo,run,era,start_utc,end_utc,minutes,attribution,min_a,min_b,min_c,min_d,min_e,min_f,attended_frac,top_reason,evidence
archon,wakeboot-2026-09-04T05:40Z,pre-log,2026-09-04T18:55Z,2026-09-04T19:38Z,43.2,d,0,0,0,32,0,11,0.996,no capacity: fleet capacity starved (load governor) (never resolved in that daemon boot),"wake system.fleet.capacity.starved @2026-09-04T05:45Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T05:45Z->2026-09-05T02:16Z) | wake system.dispatch.capacity_starved @2026-09-04T10:52Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T10:52Z->2026-09-05T02:16Z) | labels at start: rework=1 | executor-active-min=8 agent-active-min=1 human-msgs-min=3 | last progress: gh:unlabeled:agent:in-progress by aiur-daemon[bot] #40 @2026-09-04T18:55Z | next progress: exec:control by executor # @2026-09-04T19:38Z"
archon,wakeboot-2026-09-04T05:40Z,pre-log,2026-09-04T19:56Z,2026-09-05T00:18Z,261.9,d,0,0,0,262,0,0,1.0,fleet capacity starved (load governor) (never resolved in that daemon boot),"wake system.fleet.capacity.starved @2026-09-04T05:45Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T05:45Z->2026-09-05T02:16Z) | wake system.dispatch.capacity_starved @2026-09-04T10:52Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T10:52Z->2026-09-05T02:16Z) | executor-active-min=34 agent-active-min=0 human-msgs-min=1 | last progress: gh:unlabeled:agent:rework by aiur-daemon[bot] #135 @2026-09-04T19:56Z | next progress: pr:opened by its-everdred #pr158 @2026-09-05T00:18Z"
archon,wakeboot-2026-09-04T05:40Z,pre-log,2026-09-05T00:23Z,2026-09-05T02:16Z,112.8,d,0,0,0,113,0,0,1.001,fleet capacity starved (load governor) (never resolved in that daemon boot),"wake system.fleet.capacity.starved @2026-09-04T05:45Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T05:45Z->2026-09-05T02:16Z) | wake system.dispatch.capacity_starved @2026-09-04T10:52Z, no resolution before boot end 2026-09-05T02:16Z (2026-09-04T10:52Z->2026-09-05T02:16Z) | executor-active-min=8 agent-active-min=0 human-msgs-min=0 | last progress: gh:closed by its-everdred #88 @2026-09-05T00:23Z | next progress: exec:control by executor # @2026-09-06T01:57Z"
archon,wakeboot-2026-09-09T22:34Z,pre-log,2026-09-10T01:28Z,2026-09-10T02:01Z,32.9,d,0,0,0,24,0,9,1.004,no capacity: dispatch capacity starved (never resolved in that daemon boot),"wake system.dispatch.capacity_starved @2026-09-09T22:43Z, no resolution before boot end 2026-09-10T02:47Z (2026-09-09T22:43Z->2026-09-10T02:47Z) | wake system.fleet.capacity.starved @2026-09-09T23:00Z, no resolution before boot end 2026-09-10T02:47Z (2026-09-09T23:00Z->2026-09-10T02:47Z) | labels at start: rework=1, todo=11 | executor-active-min=4 agent-active-min=0 human-msgs-min=2 | last progress: gh:unlabeled:agent:human-review by aiur-daemon[bot] #164 @2026-09-10T01:28Z | next progress: review:CHANGES_REQUESTED by its-everdred #pr178 @2026-09-10T02:01Z"
archon,wakeboot-2026-09-10T02:49Z,pre-log,2026-09-10T02:56Z,2026-09-10T03:11Z,15.5,f,0,0,0,0,0,15,0.967,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T03:04Z, no resolution before boot end 2026-09-10T04:21Z (2026-09-10T03:04Z->2026-09-10T04:21Z) | wake system.dispatch.capacity_starved @2026-09-10T03:08Z, no resolution before boot end 2026-09-10T04:21Z (2026-09-10T03:08Z->2026-09-10T04:21Z) | labels at start: in-progress=4, todo=7 | executor-active-min=0 agent-active-min=15 human-msgs-min=0 | last progress: comment by its-applekid #167 @2026-09-10T02:56Z | next progress: wake:ticket.branch.push by agent/wake #167 @2026-09-10T03:11Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T04:57Z,2026-09-10T07:29Z,152.4,d,0,0,0,141,0,11,0.997,no capacity: fleet capacity starved (load governor) (never resolved in that daemon boot),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: error=5, todo=4 | executor-active-min=1 agent-active-min=1 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by aiur-daemon[bot] #174 @2026-09-10T04:57Z | next progress: review:APPROVED by its-everdred #pr182 @2026-09-10T07:29Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T09:39Z,2026-09-10T09:55Z,16.1,f,0,0,0,0,0,16,0.991,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: rework=1, todo=2 | executor-active-min=0 agent-active-min=6 human-msgs-min=0 | last progress: gh:unlabeled:agent:human-review by aiur-daemon[bot] #172 @2026-09-10T09:39Z | next progress: wake:ticket.branch.push by agent/wake #170 @2026-09-10T09:55Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T10:12Z,2026-09-10T10:52Z,39.7,f,0,0,0,0,0,40,1.007,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: in-progress=1, todo=1 | executor-active-min=4 agent-active-min=40 human-msgs-min=0 | last progress: comment by its-applekid #175 @2026-09-10T10:12Z | next progress: wake:ticket.branch.push by agent/wake #175 @2026-09-10T10:52Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T10:53Z,2026-09-10T11:33Z,39.3,f,0,0,0,0,0,40,1.018,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: in-progress=1, todo=1 | executor-active-min=2 agent-active-min=38 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #175 @2026-09-10T10:53Z | next progress: wake:ticket.branch.push by agent/wake #175 @2026-09-10T11:33Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T12:04Z,2026-09-10T12:52Z,48.1,f,0,0,0,0,0,48,0.998,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: rework=1, todo=1 | executor-active-min=2 agent-active-min=18 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by aiur-daemon[bot] #175 @2026-09-10T12:04Z | next progress: wake:ticket.branch.push by agent/wake #175 @2026-09-10T12:52Z"
archon,wakeboot-2026-09-10T04:22Z,pre-log,2026-09-10T13:22Z,2026-09-10T14:32Z,70.1,d,0,0,0,61,0,9,0.998,no capacity: fleet capacity starved (load governor) (never resolved in that daemon boot),"wake system.fleet.capacity.starved @2026-09-10T04:27Z, no resolution before boot end 2026-09-10T15:53Z (2026-09-10T04:27Z->2026-09-10T15:53Z) | labels at start: rework=1, todo=1 | executor-active-min=6 agent-active-min=0 human-msgs-min=0 | last progress: gh:labeled:agent:rework by aiur-daemon[bot] #175 @2026-09-10T13:22Z | next progress: review:APPROVED by its-everdred #pr190 @2026-09-10T14:32Z"
archon,wakeboot-2026-09-10T17:27Z,pre-log,2026-09-10T17:28Z,2026-09-10T17:56Z,28.1,f,0,0,0,0,0,28,0.996,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T17:32Z, no resolution before boot end 2026-09-10T18:36Z (2026-09-10T17:32Z->2026-09-10T18:36Z) | labels at start: in-progress=1, paused=2, todo=11 | executor-active-min=11 agent-active-min=21 human-msgs-min=5 | last progress: gh:unlabeled:agent:todo by its-applekid #198 @2026-09-10T17:28Z | next progress: comment by its-applekid #198 @2026-09-10T17:56Z"
archon,wakeboot-2026-09-10T18:38Z,pre-log,2026-09-10T19:05Z,2026-09-10T19:23Z,17.9,f,0,0,0,0,0,18,1.004,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T18:43Z, no resolution before boot end 2026-09-10T20:58Z (2026-09-10T18:43Z->2026-09-10T20:58Z) | labels at start: in-progress=2, paused=3, todo=6 | executor-active-min=1 agent-active-min=18 human-msgs-min=1 | last progress: comment by its-applekid #202 @2026-09-10T19:05Z | next progress: exec:control by executor # @2026-09-10T19:23Z"
archon,wakeboot-2026-09-10T18:38Z,pre-log,2026-09-10T19:27Z,2026-09-10T19:45Z,18.2,f,0,0,0,0,0,18,0.987,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T18:43Z, no resolution before boot end 2026-09-10T20:58Z (2026-09-10T18:43Z->2026-09-10T20:58Z) | labels at start: in-progress=2, paused=3, todo=6 | executor-active-min=2 agent-active-min=15 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #196 @2026-09-10T19:27Z | next progress: wake:ticket.branch.push by agent/wake #196 @2026-09-10T19:45Z"
archon,wakeboot-2026-09-10T20:58Z,pre-log,2026-09-10T21:12Z,2026-09-10T21:43Z,31.3,f,0,0,0,0,0,31,0.992,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T21:04Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:04Z->2026-09-10T22:29Z) | wake system.dispatch.capacity_starved @2026-09-10T21:14Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:14Z->2026-09-10T22:29Z) | labels at start: in-progress=1, paused=2, todo=4 | executor-active-min=2 agent-active-min=30 human-msgs-min=0 | last progress: comment by its-applekid #201 @2026-09-10T21:12Z | next progress: wake:ticket.branch.push by agent/wake #201 @2026-09-10T21:43Z"
archon,wakeboot-2026-09-10T20:58Z,pre-log,2026-09-10T21:45Z,2026-09-10T22:05Z,19.2,f,0,0,0,0,0,20,1.042,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T21:04Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:04Z->2026-09-10T22:29Z) | wake system.dispatch.capacity_starved @2026-09-10T21:14Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:14Z->2026-09-10T22:29Z) | labels at start: in-progress=1, paused=2, todo=4 | executor-active-min=0 agent-active-min=17 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #201 @2026-09-10T21:45Z | next progress: wake:ticket.branch.push by agent/wake #201 @2026-09-10T22:05Z"
archon,wakeboot-2026-09-10T20:58Z,pre-log,2026-09-10T22:12Z,2026-09-10T22:29Z,16.8,f,0,0,0,6,0,11,1.012,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T21:04Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:04Z->2026-09-10T22:29Z) | wake system.dispatch.capacity_starved @2026-09-10T21:14Z, no resolution before boot end 2026-09-10T22:29Z (2026-09-10T21:14Z->2026-09-10T22:29Z) | labels at start: error=1, paused=2, todo=4 | executor-active-min=1 agent-active-min=1 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by aiur-daemon[bot] #201 @2026-09-10T22:12Z | next progress: exec:control by executor # @2026-09-10T22:29Z"
archon,wakeboot-2026-09-10T22:31Z,pre-log,2026-09-10T23:11Z,2026-09-10T23:45Z,33.9,f,0,0,0,0,0,34,1.001,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-10T22:36Z, no resolution before boot end 2026-09-10T23:57Z (2026-09-10T22:36Z->2026-09-10T23:57Z) | labels at start: in-progress=1, paused=2, todo=2 | executor-active-min=2 agent-active-min=17 human-msgs-min=0 | last progress: comment by its-applekid #206 @2026-09-10T23:11Z | next progress: wake:ticket.branch.push by agent/wake #203 @2026-09-10T23:45Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T00:02Z,2026-09-11T00:28Z,26.3,f,0,0,0,0,0,26,0.989,agents working (no output yet),"labels at start: in-progress=2, paused=2 | executor-active-min=0 agent-active-min=25 human-msgs-min=0 | last progress: comment by its-applekid #204 @2026-09-11T00:02Z | next progress: wake:ticket.branch.push by agent/wake #207 @2026-09-11T00:28Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T00:31Z,2026-09-11T00:49Z,17.4,f,0,0,0,0,0,18,1.032,agents working (no output yet),"wake system.fleet.capacity.backoff -> system.fleet.capacity.resumed (2026-09-11T00:42Z->2026-09-11T02:06Z) | labels at start: in-progress=2, paused=2 | executor-active-min=1 agent-active-min=17 human-msgs-min=0 | last progress: comment by its-applekid #207 @2026-09-11T00:31Z | next progress: wake:ticket.branch.push by agent/wake #207 @2026-09-11T00:49Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T00:59Z,2026-09-11T01:15Z,16.1,f,0,0,0,0,0,16,0.995,agents working (no output yet),"wake system.fleet.capacity.backoff -> system.fleet.capacity.resumed (2026-09-11T00:42Z->2026-09-11T02:06Z) | labels at start: in-progress=1, paused=2 | executor-active-min=0 agent-active-min=16 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #204 @2026-09-11T00:59Z | next progress: wake:ticket.branch.push by agent/wake #204 @2026-09-11T01:15Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T01:27Z,2026-09-11T02:05Z,38.1,f,0,0,0,0,0,38,0.998,agents working (no output yet),"wake system.fleet.capacity.backoff -> system.fleet.capacity.resumed (2026-09-11T00:42Z->2026-09-11T02:06Z) | labels at start: in-progress=1, paused=2 | executor-active-min=2 agent-active-min=7 human-msgs-min=0 | last progress: wake:ticket.branch.push by agent/wake #204 @2026-09-11T01:27Z | next progress: gh:ready_for_review by its-everdred #224 @2026-09-11T02:05Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T02:06Z,2026-09-11T03:29Z,83.3,c,0,35,37,0,0,11,0.996,waiting on Executor [fresh (<24h)]: paused,labels at start: paused=2 | executor-active-min=11 agent-active-min=1 human-msgs-min=5 | last progress: gh:unlabeled:agent:in-progress by aiur-daemon[bot] #204 @2026-09-11T02:06Z | next progress: pr:opened by its-applekid #pr225 @2026-09-11T03:29Z
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T03:29Z,2026-09-11T04:13Z,43.8,c,0,0,44,0,0,0,1.005,"Executor active on this repo, items wait on it",labels at start: paused=2 | executor-active-min=12 agent-active-min=0 human-msgs-min=22 | last progress: pr:opened by its-applekid #pr225 @2026-09-11T03:29Z | next progress: pr:opened by its-applekid #pr226 @2026-09-11T04:13Z
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T04:13Z,2026-09-11T04:31Z,18.1,c,0,0,18,0,0,0,0.996,"Executor active on this repo, items wait on it",labels at start: paused=2 | executor-active-min=7 agent-active-min=0 human-msgs-min=1 | last progress: pr:opened by its-applekid #pr226 @2026-09-11T04:13Z | next progress: exec:control by executor # @2026-09-11T04:31Z
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T04:38Z,2026-09-11T04:58Z,20.4,c,0,0,20,0,0,0,0.982,"Executor active on this repo, items wait on it",labels at start: paused=2 | executor-active-min=8 agent-active-min=0 human-msgs-min=5 | last progress: gh:merged by its-everdred #225 @2026-09-11T04:38Z | next progress: gh:labeled:agent:todo by its-everdred #227 @2026-09-11T04:58Z
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T06:39Z,2026-09-11T13:51Z,431.1,b,0,377,43,0,0,12,0.888,waiting on Executor [fresh (<24h)]: human-review+paused,"labels at start: human-review=1, paused=2 | human-review tickets (age h): #227(0) | executor-active-min=9 agent-active-min=2 human-msgs-min=4 | last progress: gh:unlabeled:agent:in-progress by its-applekid #227 @2026-09-11T06:39Z | next progress: exec:control by executor # @2026-09-11T13:51Z"
archon,wakeboot-2026-09-10T23:58Z,pre-log,2026-09-11T15:00Z,2026-09-11T16:07Z,67.0,b,0,51,5,0,0,11,1.0,waiting on Executor [fresh (<24h)]: human-review+paused,"labels at start: human-review=3, paused=2 | human-review tickets (age h): #233(0) #232(0) #231(1) | executor-active-min=0 agent-active-min=1 human-msgs-min=1 | last progress: gh:unlabeled:agent:in-progress by its-applekid #233 @2026-09-11T15:00Z | next progress: exec:control by executor # @2026-09-11T16:07Z"
khala,20260916T191350Z-3777005,runlog,2026-09-16T19:42Z,2026-09-16T20:09Z,27.1,f,0,0,11,0,0,16,0.997,agents working (no output yet),"labels at start: error=2, parked=9, paused=38, todo=4 | executor-active-min=23 agent-active-min=6 human-msgs-min=0 | last progress: gh:unlabeled:agent:todo by aiur-daemon[bot] #13 @2026-09-16T19:42Z | next progress: gh:parent_issue_removed by its-everdred #10 @2026-09-16T20:09Z"
khala,20260916T191350Z-3777005,runlog,2026-09-16T20:10Z,2026-09-16T21:29Z,79.0,c,0,0,79,0,0,0,1.0,Executor active on this repo while dispatchable work sat undispatched (stranded),"labels at start: error=2, parked=9, paused=38, todo=4 | executor-active-min=42 agent-active-min=0 human-msgs-min=1 | last progress: gh:sub_issue_removed by its-everdred #1 @2026-09-16T20:10Z | next progress: tel:dispatch by daemon #10 @2026-09-16T21:29Z"
khala,20260916T191350Z-3777005,runlog,2026-09-16T21:29Z,2026-09-17T03:09Z,340.2,a,233,0,95,0,0,12,0.638,"stranded: todo/rework dispatchable, capacity free, no agent running, Executor absent","labels at start: error=2, parked=9, paused=38, todo=4 | executor-active-min=69 agent-active-min=2 human-msgs-min=0 | last progress: tel:dispatch by daemon #50 @2026-09-16T21:29Z | next progress: gh:labeled:agent:paused by its-everdred #12 @2026-09-17T03:09Z"
khala,20260916T191350Z-3777005,runlog,2026-09-17T03:09Z,2026-09-17T12:48Z,578.8,c,0,0,579,0,0,0,1.0,Executor active on this repo while dispatchable work sat undispatched (stranded),"labels at start: error=1, parked=9, paused=39, todo=4 | executor-active-min=212 agent-active-min=0 human-msgs-min=0 | last progress: gh:labeled:agent:paused by its-everdred #12 @2026-09-17T03:09Z | next progress: pr:opened by its-everdred #pr54 @2026-09-17T15:31Z"
khala,20260917T124842Z-2737066,runlog,2026-09-17T12:48Z,2026-09-17T15:15Z,146.5,c,49,0,98,0,0,0,1.003,Executor active on this repo while dispatchable work sat undispatched (stranded),"labels at start: error=1, parked=9, paused=39, todo=4 | executor-active-min=53 agent-active-min=0 human-msgs-min=0 | last progress: gh:labeled:agent:paused by its-everdred #12 @2026-09-17T03:09Z | next progress: pr:opened by its-everdred #pr54 @2026-09-17T15:31Z"
khala,20260917T160044Z-3066478,runlog,2026-09-17T16:07Z,2026-09-17T16:48Z,40.2,f,0,0,0,0,0,41,1.02,agents working (no output yet),"labels at start: error=1, in-progress=1, parked=9, paused=38 | executor-active-min=4 agent-active-min=40 human-msgs-min=0 | last progress: comment by its-applekid #17 @2026-09-17T16:07Z | next progress: wake:ticket.branch.push by agent/wake #17 @2026-09-17T16:48Z"
khala,20260917T160044Z-3066478,runlog,2026-09-17T16:54Z,2026-09-17T22:26Z,332.0,b,0,201,120,0,0,11,0.859,waiting on Executor [fresh (<24h)]: error+paused,"labels at start: error=2, parked=9, paused=38 | executor-active-min=22 agent-active-min=1 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #17 @2026-09-17T16:54Z | next progress: exec:control by executor # @2026-09-18T01:01Z"
khala,20260917T222625Z-3755197,runlog,2026-09-17T22:26Z,2026-09-18T01:01Z,155.1,b,0,119,36,0,0,0,0.941,waiting on Executor [fresh (<24h)]: error+paused,"labels at start: error=2, parked=9, paused=38 | executor-active-min=9 agent-active-min=0 human-msgs-min=4 | last progress: gh:unlabeled:agent:in-progress by its-applekid #17 @2026-09-17T16:54Z | next progress: exec:control by executor # @2026-09-18T01:01Z"
khala,20260918T025027Z-923016,runlog,2026-09-18T03:01Z,2026-09-18T03:19Z,18.3,f,0,0,0,0,0,18,0.981,agents working (no output yet),"labels at start: in-progress=1, parked=9, rework=2, todo=32 | executor-active-min=5 agent-active-min=18 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #14 @2026-09-18T03:01Z | next progress: wake:ticket.branch.push by agent/wake #14 @2026-09-18T03:19Z"
khala,20260918T043033Z-2015550,runlog,2026-09-18T04:54Z,2026-09-18T08:20Z,205.2,d,0,54,6,135,0,11,0.712,Executor session limit (Claude Code),"Executor transcript ""You've hit your session limit"" 2026-09-18T04:51Z (reset 2026-09-18T07:20Z) | labels at start: error=6, parked=9, todo=24 | executor-active-min=5 agent-active-min=1 human-msgs-min=1 | last progress: gh:unlabeled:agent:rework by its-applekid #37 @2026-09-18T04:54Z | next progress: exec:control by executor # @2026-09-18T08:20Z"
khala,20260918T043033Z-2015550,runlog,2026-09-18T09:16Z,2026-09-18T09:35Z,18.8,f,0,0,3,0,0,16,1.012,agents working (no output yet),"labels at start: in-progress=1, parked=9, todo=23 | executor-active-min=5 agent-active-min=6 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #15 @2026-09-18T09:16Z | next progress: gh:labeled:model:claude by its-everdred #38 @2026-09-18T09:35Z"
khala,20260918T043033Z-2015550,runlog,2026-09-18T09:47Z,2026-09-18T10:09Z,21.6,f,0,0,0,0,0,22,1.019,agents working (no output yet),"labels at start: parked=9, rework=1, todo=23 | executor-active-min=4 agent-active-min=15 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #15 @2026-09-18T09:47Z | next progress: wake:ticket.branch.push by agent/wake #15 @2026-09-18T10:09Z"
khala,20260918T104829Z-161240,runlog,2026-09-18T13:03Z,2026-09-18T16:00Z,176.7,a,161,0,6,0,0,10,0.458,"stranded: todo/rework dispatchable, capacity free, no agent running, Executor absent","labels at start: human-review=1, parked=10, rework=1, todo=12 | human-review tickets (age h): #95(0) | executor-active-min=1 agent-active-min=0 human-msgs-min=2 | last progress: gh:unlabeled:agent:human-review by its-applekid #46 @2026-09-18T13:03Z | next progress: exec:control by executor # @2026-09-18T16:00Z"
khala,20260918T104829Z-161240,runlog,2026-09-18T16:04Z,2026-09-18T20:58Z,294.4,b,0,263,19,0,0,12,0.438,waiting on Executor [fresh (<24h)]: decision+human-review,"labels at start: human-review=2, parked=10, todo=12 | human-review tickets (age h): #46(0) #95(4) | executor-active-min=0 agent-active-min=2 human-msgs-min=0 | last progress: gh:unlabeled:agent:rework by its-applekid #46 @2026-09-18T16:04Z | next progress: review:COMMENTED by its-everdred #pr86 @2026-09-18T20:58Z"
khala,20260918T104829Z-161240,runlog,2026-09-18T22:46Z,2026-09-19T17:55Z,1148.1,b,0,1123,14,0,0,12,0.118,waiting on Executor [fresh (<24h)]: decision+human-review,"labels at start: human-review=3, parked=10, todo=14 | human-review tickets (age h): #36(0) #115(0) #101(0) | executor-active-min=0 agent-active-min=2 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #36 @2026-09-18T22:46Z | next progress: exec:control by executor # @2026-09-19T17:55Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T18:12Z,2026-09-19T18:32Z,19.5,f,0,0,0,0,0,20,1.028,agents working (no output yet),"labels at start: in-progress=1, parked=9, rework=1, todo=12 | executor-active-min=2 agent-active-min=20 human-msgs-min=0 | last progress: gh:unlabeled:agent:parked by its-everdred #26 @2026-09-19T18:12Z | next progress: wake:ticket.branch.push by agent/wake #104 @2026-09-19T18:32Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T18:38Z,2026-09-19T19:06Z,27.7,f,0,0,0,0,0,28,1.009,agents working (no output yet),"labels at start: human-review=1, parked=9, rework=1, todo=12 | human-review tickets (age h): #104(0) | executor-active-min=2 agent-active-min=28 human-msgs-min=0 | last progress: exec:control by executor # @2026-09-19T18:38Z | next progress: review:CHANGES_REQUESTED by its-everdred #pr122 @2026-09-19T19:06Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T19:33Z,2026-09-19T19:57Z,24.4,f,0,0,8,0,0,16,0.985,agents working (no output yet),"labels at start: in-progress=1, parked=9, paused=1, todo=11 | executor-active-min=2 agent-active-min=6 human-msgs-min=0 | last progress: gh:labeled:agent:paused by its-everdred #41 @2026-09-19T19:33Z | next progress: exec:control by executor # @2026-09-19T19:57Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T19:57Z,2026-09-19T20:41Z,43.6,f,0,0,0,0,0,44,1.01,agents working (no output yet),"labels at start: parked=9, paused=1, todo=12 | executor-active-min=2 agent-active-min=44 human-msgs-min=0 | last progress: tel:dispatch by daemon #105 @2026-09-19T19:57Z | next progress: wake:ticket.branch.push by agent/wake #105 @2026-09-19T20:41Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T21:07Z,2026-09-19T21:38Z,31.6,f,0,0,0,0,0,31,0.981,agents working (no output yet),"labels at start: in-progress=3, parked=9, paused=1, todo=8 | executor-active-min=3 agent-active-min=31 human-msgs-min=1 | last progress: comment by its-applekid #107 @2026-09-19T21:07Z | next progress: wake:ticket.branch.push by agent/wake #106 @2026-09-19T21:38Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T22:30Z,2026-09-19T23:46Z,75.9,f,0,0,0,0,0,76,1.002,agents working (no output yet),"labels at start: in-progress=1, parked=9, paused=1, todo=7 | executor-active-min=3 agent-active-min=76 human-msgs-min=0 | last progress: wake:ticket.pr.merged by agent/wake #108 @2026-09-19T22:30Z | next progress: wake:ticket.branch.push by agent/wake #42 @2026-09-19T23:46Z"
khala,20260918T104829Z-161240,runlog,2026-09-19T23:55Z,2026-09-20T00:31Z,36.2,f,0,0,0,0,0,36,0.994,agents working (no output yet),"labels at start: in-progress=1, parked=9, paused=1, todo=7 | executor-active-min=3 agent-active-min=35 human-msgs-min=1 | last progress: review:CHANGES_REQUESTED by its-everdred #pr129 @2026-09-19T23:55Z | next progress: wake:ticket.branch.push by agent/wake #42 @2026-09-20T00:31Z"
khala,20260920T010817Z-304273,runlog,2026-09-20T01:36Z,2026-09-20T02:25Z,49.6,f,0,0,0,0,0,49,0.989,agents working (no output yet),"labels at start: in-progress=1, parked=9, paused=1, todo=6 | executor-active-min=2 agent-active-min=49 human-msgs-min=0 | last progress: comment by its-applekid #109 @2026-09-20T01:36Z | next progress: wake:ticket.branch.push by agent/wake #109 @2026-09-20T02:25Z"
khala,20260920T010817Z-304273,runlog,2026-09-20T02:35Z,2026-09-20T02:53Z,17.8,f,0,0,0,0,0,18,1.012,agents working (no output yet),"labels at start: parked=9, paused=1, rework=1, todo=6 | executor-active-min=0 agent-active-min=18 human-msgs-min=0 | last progress: tel:dispatch by daemon #109 @2026-09-20T02:35Z | next progress: wake:ticket.branch.push by agent/wake #109 @2026-09-20T02:53Z"
khala,20260920T010817Z-304273,runlog,2026-09-20T03:34Z,2026-09-22T15:42Z,3607.7,b,0,3039,558,0,0,11,0.277,waiting on Executor [stale (all >24h)]: paused,"wake system.fleet.capacity.backoff -> system.fleet.capacity.resumed (2026-09-20T18:35Z->2026-09-20T18:36Z) | wake system.fleet.capacity.backoff -> system.fleet.capacity.resumed (2026-09-20T18:41Z->2026-09-20T18:46Z) | labels at start: parked=9, paused=1, todo=6 | executor-active-min=9 agent-active-min=1 human-msgs-min=25 | last progress: wake:ticket.pr.merged by agent/wake #109 @2026-09-20T03:34Z | next progress: pr:opened by its-everdred #pr131 @2026-09-24T18:59Z"
khala,20260924T184803Z-23735,runlog,2026-09-24T19:06Z,2026-09-24T19:22Z,16.5,f,0,0,0,0,0,16,0.972,agents working (no output yet),"labels at start: in-progress=1, parked=9, paused=1, todo=6 | executor-active-min=3 agent-active-min=16 human-msgs-min=1 | last progress: exec:control by executor # @2026-09-24T19:06Z | next progress: wake:ticket.branch.push by agent/wake #132 @2026-09-24T19:22Z"
